"ID","Collection","ENS","Minting Date","Tx Count","Power"
"116","0xf6b6f07862a02c85628b3a9688beae07fea9c863","","5/27/2019","1","348"
"117","0x72ba1965320ab5352fd6d68235cc3c5306a6ffa2","","5/27/2019","1","184"
"118","0x68f9d801c96ac6ccf562f3600cef77c4504449b6","","5/27/2019","1","14"
"119","0x96d4f0e75ae86e4c46cd8e9d4ae2f2309bd6ec45","","5/27/2019","1","22"
"120","0x5a384227b65fa093dec03ec34e111db80a040615","","5/27/2019","1","64"
"121","0x9a5e4d421d72bc1835e6a7b9658ca1924d12d0e0","","5/27/2019","1","22"
"122","0x4a8f6434499f8c9371a98db9824b4b8ae2ba9fe2","","5/27/2019","1","40"
"123","0xae7f5df4d8f8410e182e6822ea748b0e95995c4e","","5/27/2019","1","6"
"124","0x000001f568875f378bf6d170b790967fe429c81a","","5/27/2019","1","13"
"125","0x8cb85b3fae649b1ce508dcd31dcb0b9023a1fb2d","","5/27/2019","1","11"
"127","0x5e7b645d5bf86750cb1913122ba8a8545e2a9fd1","","5/27/2019","1","10"
"128","0x839395e20bbb182fa440d08f850e6c7a8f6f0780","","5/27/2019","1","44"
"129","0x0312b8954b0feeaed741ffc9d8b9be939d0c2957","","5/27/2019","1","31"
"130","0x983110309620d911731ac0932219af06091b6744","","5/27/2019","2","20"
"131","0x624ec4a3ffa86bcef4d06706034d1fddbc9f56b4","","5/27/2019","1","16"
"132","0xf7e80882bba68a32f948f71ceacd307a6dd9d008","","5/27/2019","1","8"
"133","0xc616c6868eabdf04b1d63447d5f695d92ab205cd","","5/27/2019","1","5"
"134","0x61060d8ba5883f047c7b0a3bf7c5e4e1a314bfc2","","5/27/2019","1","41"
"135","0x42f9134e9d3bf7eee1f8a5ac2a4328b059e7468c","","5/27/2019","2","11"
"136","0xa2ffcafdd265d065255f7615fdd7db8b3fd6dec9","","5/27/2019","1","11"
"138","0x07ab597e0e2c727b5d13e503e1dcd0627346e59b","","5/27/2019","2","32"
"139","0xabb0c7f7e10db00b52fef6bb3066c7f985c4c97f","","5/27/2019","1","4"
"140","0x0b66da2871b9545eda8082d9f78f09c3e3d7dc5e","","5/27/2019","1","9"
"141","0x0b9df1c24830ba18c097d97aaeda925b6ca70c84","","5/27/2019","1","10"
"142","0xe881fa7efeee30f748d3dafb8afca870038cbb74","","5/27/2019","1","8"
"143","0xcbaf142e1047142f3b6d2c5b1d0640ece29e4eb0","","5/27/2019","1","18"
"144","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","5/27/2019","1","32"
"1103","0x51b10fc262442b26b07b2de00ce077faf6e6ee1f","","6/22/2019","2","10"
"1118","0x65e3acec9cd5b865fa992a2f5e66f1d9558878a7","","6/22/2019","1","14"
"1129","0x1dba1131000664b884a1ba238464159892252d3a","","6/22/2019","1","12"
"1145","0x85f0ad9533aea4fdc870a8b93b0f7e71c018efcd","","6/22/2019","1","17"
"1172","0x978452c747ee0b617285caf3c50cae0103af5656","","6/22/2019","1","17"
"1179","0x004885f7e35f7696ad6e234549ab52ea4e4f0c4a","","6/23/2019","1","6"
"1192","0xfbf345a92ad4cdf1aada97c1bcaeb946658da0de","","6/23/2019","1","14"
"1198","0x31b4c292b4639a32a0aca72b0451499b464c58cb","","6/23/2019","1","18"
"1205","0xfbf345a92ad4cdf1aada97c1bcaeb946658da0de","","6/23/2019","1","14"
"1242","0xd65335e5729fc456f16ab40cde09c796563665a3","","6/27/2019","1","4"
"1501","0x866b3c4994e1416b7c738b9818b31dc246b95eee","","8/3/2019","1","9"
"1528","0x8d1dabb8d6ad396274f038434cb623fa6102cecf","","8/4/2019","1","10"
"1537","0xe8099ce185aa25162d74d0455080c5b7c08c1660","","8/4/2019","1","11"
"2625","0xf5dbd20a5345c7eafc92038efebee3c85f6b9b68","","8/19/2019","1","15"
"2658","0xeae0ddad0ad7d62119d4cb4b8f8973a4d77d9407","","8/19/2019","1","22"
"2671","0xac9ba72fb61aa7c31a95df0a8b6eba6f41ef875e","","8/19/2019","1","24"
"2732","0x52e2a3b644f25e30fb75d03a1249a45492f00de9","","8/21/2019","1","13"
"2743","0x399a94a4089a5061161f950b37018544fb32a9b4","","8/21/2019","1","8"
"2774","0x3df7ce6b04663bb6f625bab474543d2e43aaaa44","","8/23/2019","1","8"
"3564","0x5cb5fc9b678c5f5b7b37d73475869fb56f632e3a","","8/24/2019","1","14"
"4560","0x476791bb7a946fddb419de7f6b90f7219946f319","","10/9/2019","1","17"
"4979","0xeaadcf8a431e48ebd73ce81e240b2c13c690b601","","10/30/2019","1","11"
"6901","0xd3ed2b8756b942c98c851722f3bd507a17b4745f","","3/7/2020","1","39"
"16712","0x6dfafe40fb06bebdc5f44d9d085da6328e281db8","","9/24/2020","1","18"
"261718","0x2fe31e981032bfcd71cce70a4ab5e4214f8b4860","","5/23/2021","1","19"
"348630","0x068484f7bd2b7d7c5a698d89e75ddcaf3a92b879","","6/15/2021","1","41"
"1292868","0x5ad3b55625553cef54d7561cd256658537d54aad","","9/15/2021","1","3"
