"ID","Collection","ENS","Minting Date","Tx Count","Power"
"498","0xea5ce2f9a33d36534ee3409d81322feb3f91ed8a","","Thu 09 Mar 2023 18:54:26 GMT","1","6"
"499","0x423cfaa3ab7b9f63743a23fc3b77e2a951385fe4","","Thu 09 Mar 2023 18:54:26 GMT","2","12"
"500","0xf6b6f07862a02c85628b3a9688beae07fea9c863","poap.eth","Thu 09 Mar 2023 18:54:26 GMT","1","1483"
"501","0x0de3d7ef08cabadcc73a5ca0385aa7036f92ce24","","Thu 09 Mar 2023 18:54:26 GMT","1","4"
"502","0x14fc0be8e90ab768226cccf952506ce00bde5029","lucas-poapfr.eth","Thu 09 Mar 2023 18:54:26 GMT","1","631"
"503","0x7d409dc642a2467080b45d99f1854f3e7f0fc4a1","toldo.eth","Thu 09 Mar 2023 18:54:26 GMT","1","137"
"504","0xed58580eecde85fedb7c533398d311fcf214caf1","","Thu 09 Mar 2023 18:54:26 GMT","1","2"
"505","0x9dd4ba2ee2c1485fc0c6df6808b432836d8654b1","","Thu 09 Mar 2023 18:54:26 GMT","1","1"
"506","0x1a799a0c202578d2915989e2cf1a968ff6bb6626","","Thu 09 Mar 2023 18:54:26 GMT","1","1"
"507","0xf632ce27ea72dea30d30c1a9700b6b3bceaa05cf","sem-the-bee.eth","Thu 09 Mar 2023 18:54:26 GMT","1","23"
"509","0x6085bb952ca19d30b97468cb31ec55cef7cd1e66","","Thu 09 Mar 2023 18:54:26 GMT","1","3"
"510","0x5e7b645d5bf86750cb1913122ba8a8545e2a9fd1","","Thu 09 Mar 2023 18:54:26 GMT","1","13"
"511","0xbb030a0408edc41f3c61ba3f132c06e93eda68f4","","Thu 09 Mar 2023 18:54:26 GMT","2","1"
"512","0xc9eecea26767eb56d4e92df8b5ba1b61151e8265","","Thu 09 Mar 2023 18:54:26 GMT","1","1"
"513","0x03ce09db9b9912677c42da2748cbdcb601e258c4","","Thu 09 Mar 2023 18:54:26 GMT","1","1"
"514","0x60dad8350bba2b4f2c8fbe5d1c2a25d79a1fc8d5","0xtoucan.eth","Thu 09 Mar 2023 18:54:26 GMT","3","134"
"515","0x97fe57660003e62662e45c48634b9cee2a50e2d6","","Thu 09 Mar 2023 18:54:26 GMT","1","4"
"516","0x44d0aace8f3c055ac99aa8c3c40830ab4ac7aec1","","Thu 09 Mar 2023 18:54:26 GMT","1","2"
"517","0xd62835fe2b40c8411a10e7980a290270e6a23cda","","Thu 09 Mar 2023 18:54:26 GMT","1","2"
"518","0x839395e20bbb182fa440d08f850e6c7a8f6f0780","griff.eth","Thu 09 Mar 2023 18:54:26 GMT","1","141"
"520","0xd1220a0cf47c7b9be7a2e6ba89f429762e7b9adb","alex.vandesande.eth","Thu 09 Mar 2023 18:54:26 GMT","1","12"
"521","0x1e55aa9396b648e7654910a5126971fb9bac0a36","","Thu 09 Mar 2023 18:54:26 GMT","1","4"
"522","0x1a0b8eb610ed3489b577892950bb6be36358167d","wuehler.eth","Thu 09 Mar 2023 18:54:26 GMT","1","19"
"523","0x5a384227b65fa093dec03ec34e111db80a040615","matoken.eth","Thu 09 Mar 2023 18:54:26 GMT","1","205"
"524","0x8bf72fce8eb936a270558f490e1df6f9d2c0f833","","Thu 09 Mar 2023 18:54:26 GMT","1","12"
"525","0x64f302306aeb109bb41d03f5b27f1eebab7b3cf5","","Thu 09 Mar 2023 18:54:26 GMT","1","2"
"526","0xc106e728465a8ed0c0982ded7f5075b01cdc9771","","Thu 09 Mar 2023 18:54:26 GMT","1","84"
"527","0x083fc10ce7e97cafbae0fe332a9c4384c5f54e45","k06a.eth","Thu 09 Mar 2023 18:54:26 GMT","1","11"
"528","0xe126b3e5d052f1f575828f61feba4f4f2603652a","kalis.eth","Thu 09 Mar 2023 18:54:26 GMT","1","90"
"529","0x4e76245544a8e40501eaf0eba307249ab80bbbe4","gomox.eth","Thu 09 Mar 2023 18:54:26 GMT","1","28"
"531","0x3e5598681e03026d785215adfb3173acf3cf2b60","9cuso6.eth","Thu 09 Mar 2023 18:54:26 GMT","1","10"
"532","0xa6819f2beb0b90da290840932378cda67d74688a","","Thu 09 Mar 2023 18:54:26 GMT","1","1"
"533","0xd968396301173761c0893170e2e6170676148b3b","","Thu 09 Mar 2023 18:54:26 GMT","1","1"
"534","0x0038957d59d83c7433995955eb534a0d659bcb96","","Thu 09 Mar 2023 18:54:26 GMT","1","1"
"535","0x2a9d6c98d45218640d542df3aaaa8975be44327b","","Thu 09 Mar 2023 18:54:26 GMT","1","1"
"536","0x3326fff633f65bc1ad31791dcf5031c676d56ff7","","Thu 09 Mar 2023 18:54:26 GMT","1","1"
"537","0xef5c712739ec642a9830adca1287782ac16ece25","","Thu 09 Mar 2023 18:54:26 GMT","1","1"
"538","0x257e88a964c95f09be502d0aa5d5d2c9fe95da7a","","Thu 09 Mar 2023 18:54:26 GMT","1","1"
"539","0x0312b8954b0feeaed741ffc9d8b9be939d0c2957","5chdn.eth","Thu 09 Mar 2023 18:54:26 GMT","1","34"
"540","0x75359daae70e900e4bc19c1715848c48c6ab784d","","Thu 09 Mar 2023 18:54:26 GMT","1","1"
"542","0x5cedb7b4991bc8a4c2f93d3f729e362f9cde9189","","Thu 09 Mar 2023 18:54:26 GMT","1","1"
"543","0x983110309620d911731ac0932219af06091b6744","brantly.eth","Thu 09 Mar 2023 18:54:26 GMT","2","504"
"544","0x624ec4a3ffa86bcef4d06706034d1fddbc9f56b4","","Thu 09 Mar 2023 18:54:26 GMT","1","16"
"545","0x53c30b34aaaf9ef26d530557ff08596be3872125","","Thu 09 Mar 2023 18:54:26 GMT","1","1"
"546","0x2166feece3226252ba94fb37c39777713e97fc3d","","Thu 09 Mar 2023 18:54:26 GMT","1","4"
"547","0xf7e80882bba68a32f948f71ceacd307a6dd9d008","","Thu 09 Mar 2023 18:54:26 GMT","1","8"
"548","0x8c1abe88ea26d1c88f940ef4355ac54799d316a6","","Thu 09 Mar 2023 18:54:26 GMT","1","4"
"549","0x7859821024e633c5dc8a4fcf86fc52e7720ce525","hadriencroubois.eth","Thu 09 Mar 2023 18:54:26 GMT","1","228"
"550","0x96d4f0e75ae86e4c46cd8e9d4ae2f2309bd6ec45","","Thu 09 Mar 2023 18:54:26 GMT","1","22"
"551","0x85f0ad9533aea4fdc870a8b93b0f7e71c018efcd","sunnya97.eth","Thu 09 Mar 2023 18:54:26 GMT","1","27"
"553","0xa2ffcafdd265d065255f7615fdd7db8b3fd6dec9","","Thu 09 Mar 2023 18:54:26 GMT","1","12"
"554","0xcbaf142e1047142f3b6d2c5b1d0640ece29e4eb0","","Thu 09 Mar 2023 18:54:26 GMT","1","19"
"555","0xb21c33de1fab3fa15499c62b59fe0cc3250020d1","proto.eth","Thu 09 Mar 2023 18:54:26 GMT","2","109"
"556","0xb16a0eb9bfd54311e0c7073f99ac7503f19bedee","","Thu 09 Mar 2023 18:54:26 GMT","1","20"
"557","0x810120179a50a708a4f296b7ad61438a5227ae18","","Thu 09 Mar 2023 18:54:26 GMT","1","2"
"1163","0x978452c747ee0b617285caf3c50cae0103af5656","josefje.eth","Thu 09 Mar 2023 18:54:26 GMT","1","96"
"1508","0xfa9340dd02534c60f87c71dc09caa944f63e4378","bjeter.argent.xyz","Thu 09 Mar 2023 18:54:26 GMT","1","18"
"1522","0x8d1dabb8d6ad396274f038434cb623fa6102cecf","","Thu 09 Mar 2023 18:54:26 GMT","1","10"
"1541","0xe8099ce185aa25162d74d0455080c5b7c08c1660","","Thu 09 Mar 2023 18:54:26 GMT","1","11"
"1543","0x519f2ce67159373dbdb16e911fb51789d5eb01c8","","Thu 09 Mar 2023 18:54:26 GMT","1","1"
"2643","0x88f4a2cf89c353af174d3a9e02da7acbbbf436a4","","Thu 09 Mar 2023 18:54:26 GMT","1","38"
"2664","0xeae0ddad0ad7d62119d4cb4b8f8973a4d77d9407","exiledsurfer.eth","Thu 09 Mar 2023 18:54:26 GMT","1","24"
"2681","0xac9ba72fb61aa7c31a95df0a8b6eba6f41ef875e","jdetychey.eth","Thu 09 Mar 2023 18:54:26 GMT","1","60"
"2723","0x52e2a3b644f25e30fb75d03a1249a45492f00de9","","Thu 09 Mar 2023 18:54:26 GMT","1","13"
"2758","0x5f89e80d5639dac274346662c735be3440feacac","","Thu 09 Mar 2023 18:54:26 GMT","1","4"
"3566","0x5cb5fc9b678c5f5b7b37d73475869fb56f632e3a","gluk64.argent.xyz","Thu 09 Mar 2023 18:54:26 GMT","1","14"
"3960","0xa8d4b86c98c847c59b0c263a15254fe4a2d1558b","stevefau.eth","Thu 09 Mar 2023 18:54:26 GMT","1","15"
"4551","0x476791bb7a946fddb419de7f6b90f7219946f319","","Thu 09 Mar 2023 18:54:26 GMT","1","17"
"5256","0x8d6e448b0cf0ec09e3b812a7714ba52354a0cf33","","Thu 09 Mar 2023 18:54:26 GMT","1","13"
"6914","0xd3ed2b8756b942c98c851722f3bd507a17b4745f","","Thu 09 Mar 2023 18:54:26 GMT","1","153"
"261726","0x2fe31e981032bfcd71cce70a4ab5e4214f8b4860","liam.eth","Sun 23 May 2021 22:07:35 GMT","1","49"
"4340551","0x2f5040505477a46ba7049795ad95024da6720afa","","Thu 10 Mar 2022 11:57:45 GMT","1","243"
