"ID","Collection","ENS","Minting Date","Tx Count","Power"
"3768","0x08d816526bdc9d077dd685bd9fa49f58a5ab8e48","","9/7/2019","1","13"
"3769","0x44d9e9376ee6918485feed948219fb60570cfd4a","","9/7/2019","1","1"
"3770","0x2d79097b9e4c4f41654b2c91c39fd2c97af00c76","","9/7/2019","1","1"
"3771","0x016c8780e5ccb32e5caa342a926794ce64d9c364","","9/7/2019","3","2"
"3772","0xbfa767eae64753e4c426ea42470abf7e4fc305ab","","9/7/2019","1","1"
"3773","0x26e8d7342cea0b6efee8b3ed3119c584d0d12aab","","9/7/2019","1","3"
"3774","0xea03883ce50d43f974d8c2e1329c7a1d488cd5aa","","9/7/2019","1","1"
"3775","0x1318d3420b0169522eb8f3ef0830acee700a2eda","","9/7/2019","1","5"
"3776","0x4931c58703cd65b73a6a80603a2a75cc6ac8eb29","","9/7/2019","1","1"
"3777","0xfe7c3a719eda8a05cfc55ba1c3fb737438cc6a01","","9/7/2019","1","1"
"3778","0xf189bda172ddc4b6250b8c2cfbc174af18d3ad29","","9/7/2019","1","3"
"3779","0x53087072d3a436176256fa7ebabfc79df9287be3","","9/7/2019","1","1"
"3780","0x1fb86e4680a0b0df128e39c40db91be7526052ed","","9/7/2019","1","5"
"3781","0x08777cb1e80f45642752662b04886df2d271e049","","9/7/2019","1","2"
"3782","0x177fd9efd24535e73b81e99e7f838cdef265e6cb","","9/7/2019","1","1"
"3783","0xe59d87e5298ac2fb24c2fc55d256cb8fcb696238","","9/7/2019","1","37"
"3784","0xfcf547ddd4128725841e3c6bf3bb03be4d5ad91d","","9/7/2019","1","1"
"3785","0xa87ab61574a159ee2466ed44dadcd7b9fb292ec1","","9/7/2019","1","2"
"3786","0xf01f5019d841aebc5551a64a37d3a2b489ff9948","","9/7/2019","1","1"
"3787","0xc770753c2bfb54a9df7a0c00630e9ace9e8666b7","","9/7/2019","1","1"
"3788","0x2388c11d0532ce92a99d16d1980cc5980cf575c3","","9/7/2019","2","12"
"3789","0x0000000000000000000000000000000000000001","","9/7/2019","4","2"
"3790","0x8d2f3a76a76f055d62a931678ab16b042e7badeb","","9/7/2019","1","5"
"3791","0x9a75bccb9046827a9ee9c5038b9af16e3044b629","","9/7/2019","1","2"
"3792","0x2ee63ac4e0873f2c910e4a59fd73568e84a0b08d","","9/7/2019","1","1"
"3793","0x198c3291730be2d2e72297fa5670e658ba86faf4","","9/7/2019","1","1"
"3794","0x8a9d46d28003673cd4fe7a56ecfcfa2be6372e64","","9/7/2019","1","5"
"3795","0xf5f93c07719d81a6cd366670a66b52d33f31336d","","9/7/2019","1","1"
"3796","0xb6e32c75a2083a38f6cce6e65756c0bf86d84200","","9/7/2019","1","13"
"3797","0x1881c619484b48ae66894cf7f5c33de1696cd119","","9/7/2019","1","1"
"3798","0xc79b8b8e8cf381035d492cbe4babf706d46f471b","","9/7/2019","1","2"
"3799","0x8c41baa17bb63fca06bced56abbf6f8c171f18d3","","9/7/2019","1","2"
"3800","0xd35bd31431b33b756f965af3c62776354d6e4bd8","","9/7/2019","1","1"
"3801","0xf425a58043178131fc668cdd902ec110a86cbb5b","","9/7/2019","1","6"
"3802","0x9bc1d84375b8736db8d4d96e23fb7e86d188b288","","9/7/2019","1","1"
"3803","0xdaa51fa097ec955f78f087ab90bee6e22b291c64","","9/7/2019","1","1"
"3804","0x8913b99d5efd9e391ade59168230f6425813d90a","","9/7/2019","1","14"
"3805","0x7557859da5c6614a9820a78657679cfe7ac461d4","","9/7/2019","1","2"
"3806","0x141c11fe0c6b74743abf17a1b75e1cbf6ab13262","","9/7/2019","1","1"
"3807","0xfe9c340f845ea0d22567fdde1c6a744bf1883aad","","9/7/2019","1","1"
"3808","0xa963f8d1b49382138084294fb952291951da674b","","9/7/2019","1","1"
"3809","0x4a8f6434499f8c9371a98db9824b4b8ae2ba9fe2","","9/7/2019","1","40"
"3810","0x985e559d0ada76c7d140ecceb15c6aa0610c7147","","9/7/2019","1","1"
"3811","0xd31766f804b5b1f87b0492fa139c145392df3a2c","","9/7/2019","1","1"
"3812","0x21ac63371b37a4885456aee9f45ab0ceeea49c3a","","9/7/2019","1","2"
"3813","0x8491afbbbf11c37d38c6f88f6dbdad3c77add9b7","","9/7/2019","1","2"
"3814","0xdcbeffbecce100cce9e4b153c4e15cb885643193","","9/7/2019","1","3"
"3815","0xf454ad4da124a9c7c4969d215a02d74ca4b12bd3","","9/7/2019","1","1"
"3816","0xc9c01bc57186a5f0981c4e6f4884beaeb562e532","","9/7/2019","1","1"
"3817","0x23896c3948c43a8f6dfd1384c141ff4161c995b9","","9/7/2019","1","2"
"3818","0x697981d3584f4207e07de2e5362d8071da8e8a9e","","9/7/2019","1","1"
"3819","0x390aed628a17ffe905da9cc19332892c0229a4ed","","9/7/2019","1","2"
"3820","0x70eb2fd6680854d96d88cd4289f2c50ebaec2aa2","","9/7/2019","1","1"
"3821","0xf9e7a0db9b0d87b34e0662bc890992a686a6e725","","9/7/2019","1","1"
"3822","0x625236038836cecc532664915bd0399647e7826b","","9/7/2019","1","10"
"3823","0x33967909d0ec28e22acd21196b9782ee8c5b0f56","","9/7/2019","1","1"
"3824","0x93bbc175d307af73b3a05c29ce0519656bb4f03c","","9/7/2019","1","3"
"3825","0xf0357dca1aa1fd71d07f11c35d546b137f0fe737","","9/7/2019","1","1"
"3826","0x9492510bbcb93b6992d8b7bb67888558e12dcac4","","9/7/2019","1","7"
"3827","0x58f123bd4261ea25955b362be57d89f4b6e7110a","","9/7/2019","1","10"
"3828","0x224aba5d489675a7bd3ce07786fada466b46fa0f","","9/7/2019","1","57"
"3829","0xdfed550786985a11c95532608d6c08ea91bf46ef","","9/7/2019","1","1"
