"ID","Collection","ENS","Minting Date","Tx Count","Power"
"420","0x3bdcd88a9639f85818ed5a35e2abf6292d9b0377","","5/27/2019","2","13"
"421","0xd1220a0cf47c7b9be7a2e6ba89f429762e7b9adb","","5/27/2019","1","11"
"422","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","5/27/2019","1","32"
"2667","0x7205a1b9c5cf6494ba2ceb5adcca831c05536912","","8/19/2019","1","14"
"2730","0x52e2a3b644f25e30fb75d03a1249a45492f00de9","","8/21/2019","1","13"
"2745","0x399a94a4089a5061161f950b37018544fb32a9b4","","8/21/2019","1","8"
"2772","0x3df7ce6b04663bb6f625bab474543d2e43aaaa44","","8/23/2019","1","8"
"5011","0xeaadcf8a431e48ebd73ce81e240b2c13c690b601","","11/6/2019","1","11"
"6219","0x1b63142628311395ceafeea5667e7c9026c862ca","","2/17/2020","1","10"
"8167","0xac4361f56c82ed59d533d45129f407015d84702a","","4/18/2020","1","104"
"16711","0x6dfafe40fb06bebdc5f44d9d085da6328e281db8","","9/24/2020","1","18"
"16814","0x80d63799b1e08a80f73fb7a83264b5c31600bf3a","","9/27/2020","1","37"
