"ID","Collection","ENS","Minting Date","Tx Count","Power"
"4158403","0x546a5c457bdec70112c149ed280c7b8e8703a713","","Mon 21 Feb 2022 02:11:20 GMT","1","1"
"4158406","0x78a42a84bfe3e173c3a9246b3f5f1c5aa8bbae72","jpren.eth","Mon 21 Feb 2022 02:12:35 GMT","1","23"
"4158407","0x100f41e69f90119bb141fa7859839537374e4f28","jackyeh.eth","Mon 21 Feb 2022 02:12:35 GMT","1","15"
"4158409","0x7c6ea39b5bc830b3958e8f59f1d986b9a0ce3a6e","","Mon 21 Feb 2022 02:13:10 GMT","1","4"
"4158413","0x380eac1c821127f45266169cb46a532a9337b9bc","","Mon 21 Feb 2022 02:14:10 GMT","1","1"
"4158418","0xac39c50ac063b817179292a42cd1e218c4c32ca7","","Mon 21 Feb 2022 02:15:15 GMT","1","2"
"4158424","0xd7d03f6d0dbbfe4abedbd8259e16c991dd636bc7","","Mon 21 Feb 2022 02:16:10 GMT","1","1"
"4158426","0xe8bf424e047372d249d0826c5567655ba3b72f18","web3developer.eth","Mon 21 Feb 2022 02:16:15 GMT","1","7"
"4158430","0xe009f3b2c7f2c468faf4b82e221d4f7136f60fd1","","Mon 21 Feb 2022 02:16:50 GMT","1","2"
"4158457","0x5edc4a692c4c2500d41c1bb863a113dbef4abefd","kirat.eth","Mon 21 Feb 2022 02:21:55 GMT","1","16"
"4158460","0xf7a8d261f3717d7bf1b345b27054913a52d58d63","heinzbeanz.eth","Mon 21 Feb 2022 02:22:55 GMT","1","26"
"4158563","0x34bb0e6e868aff5a7661445362b3a62551a2fbac","vanucci33.eth","Mon 21 Feb 2022 02:24:20 GMT","1","18"
"4158633","0xd964ab7e202bab8fbaa28d5ca2b2269a5497cf68","sunnyjaycer.eth","Mon 21 Feb 2022 02:32:35 GMT","1","13"
"4158635","0x5e4a535a15ac376bbcac137b47903074382231c8","","Mon 21 Feb 2022 02:33:10 GMT","1","2"
"4158652","0x9568ac5ba202c7af2d3971a46c02b56fe0dc0391","defijake.eth","Mon 21 Feb 2022 02:35:25 GMT","1","9"
"4158778","0x71a6a09e777e53b730898fa0df901fdbc71b1e01","","Mon 21 Feb 2022 02:48:10 GMT","1","6"
"4158795","0x0160fd68799ae23ca39576b735a98f15dc9b3d77","","Mon 21 Feb 2022 02:50:15 GMT","1","23"
"4158847","0x94f191f19ea2014c9e1f562a6d2784a78da34aa2","","Mon 21 Feb 2022 02:57:45 GMT","1","2"
"4158878","0xbde6aa3c89db77002df747776d2830cf9090d94d","mattaglass.eth","Mon 21 Feb 2022 03:00:05 GMT","1","64"
"4158883","0x3402c2cdc332b4806c95473654e2eafe9ec508b0","","Mon 21 Feb 2022 03:00:35 GMT","1","4"
"4158900","0x0534fec0b83a9b0ca1586797ca5df47931ebc5e4","","Mon 21 Feb 2022 03:03:25 GMT","1","13"
"4158936","0xb19bc46c52a1352a071fe2389503b6fe1abd50ff","","Mon 21 Feb 2022 03:06:45 GMT","1","26"
"4158985","0x8e9aecd4b3cc3abd7ed7e1e7122cf1172593022a","","Mon 21 Feb 2022 03:12:30 GMT","1","6"
"4159021","0x7f9847bf280ee7228ce98518932080642427aefa","sylvi.eth","Mon 21 Feb 2022 03:18:40 GMT","1","7"
"4159036","0xf4c64db66ffb301985f5ecd85c8f3f9c02f2659d","maxwellington.eth","Mon 21 Feb 2022 03:19:50 GMT","1","87"
"4159126","0x72fd02d482e5f12356fcc82fb1586cbdc82f9cb3","","Mon 21 Feb 2022 03:28:25 GMT","1","1"
"4159197","0x3af67dba1fa04c2c0bcfa9d86be2d5554ee13259","cryptom0nk3y.eth","Mon 21 Feb 2022 03:42:05 GMT","1","32"
"4159204","0xc103dc21fe364807652ce389386fa964ec5d7a92","","Mon 21 Feb 2022 03:43:00 GMT","1","2"
"4159205","0x8b20c60e565c43906704d468105596aca898472c","","Mon 21 Feb 2022 03:43:00 GMT","1","1"
"4159212","0x1d5460f896521ad685ea4c3f2c679ec0b6806359","coltron.eth","Mon 21 Feb 2022 03:44:25 GMT","1","201"
"4159214","0x187d1011b3c4e8c1c0ff2970106c93f0d61ff724","","Mon 21 Feb 2022 03:45:10 GMT","1","6"
"4159223","0xdc41d63237a090872102b2b5650483d7f7901908","","Mon 21 Feb 2022 03:46:20 GMT","1","4"
"4159224","0x53d8edf6a54239eb785ec72213919fb6b6b73598","","Mon 21 Feb 2022 03:46:30 GMT","1","25"
"4159225","0x88aba5541c3c05926246b75f85fa45ebcdd2b040","daig.eth","Mon 21 Feb 2022 03:46:50 GMT","1","16"
"4159239","0xd6f39b676593de50ea52f629bf01b553c38b9b73","","Mon 21 Feb 2022 03:49:30 GMT","1","1"
"4159253","0x6212ee7822265ce44b56c943bfd4bccc03aec42a","smithkenn.eth","Mon 21 Feb 2022 03:51:50 GMT","1","309"
"4159256","0x78e284ea685adf46fda836febf51fb8448a84b55","","Mon 21 Feb 2022 03:52:35 GMT","1","1"
"4159261","0xc8a9966f315da59d02295e3753124aac76d8c004","lilyhg.eth","Mon 21 Feb 2022 03:54:10 GMT","1","32"
"4159266","0x64bc15e0a5a12ddbe321eedd832d057775d11f56","niklasrindtorff.eth","Mon 21 Feb 2022 03:54:40 GMT","1","17"
"4159272","0x6413128dd9c6b096f9a117d6fcc26e7da7c59c7b","","Mon 21 Feb 2022 03:55:10 GMT","1","60"
"4159390","0x07ef350e74f791a983f829b2f0be3e73009ce4a0","","Mon 21 Feb 2022 04:24:05 GMT","1","10"
"4159479","0x9e64b47bbdb9c1f7b599f11987b84c416c0c4110","jamis.eth","Mon 21 Feb 2022 04:34:05 GMT","1","25"
"4159538","0xbb29f5be9cc59e28587f5bb8f6c6ac6ba9b5f18a","rpavlovs.eth","Mon 21 Feb 2022 04:40:45 GMT","1","14"
"4159540","0x661ea32f349f857075cae289e7f6222c2ad083b9","kimjames.eth","Mon 21 Feb 2022 04:41:20 GMT","1","11"
"4159542","0x2e330f6c646414e4498d2edadaac655467698c6b","","Mon 21 Feb 2022 04:41:25 GMT","1","3"
"4159545","0x0fb1e6d13d0a400ebb71438def5ab9cd22a65c99","tista.eth","Mon 21 Feb 2022 04:41:50 GMT","1","4"
"4159688","0xba6d36faf8b34bc6fd782227864463e6714fcbe7","neocrassical.eth","Mon 21 Feb 2022 04:58:40 GMT","1","4"
"4159814","0x23f24381cf8518c4fafdaeeac5c0f7c92b7ae678","lawris.eth","Mon 21 Feb 2022 05:09:40 GMT","1","13"
"4160118","0x69af7c632b913a504b757eac63804edc35c67d15","","Mon 21 Feb 2022 05:34:55 GMT","1","15"
"4160192","0x61f7916e680a2da54f3b6858ae5fc1f38e571bae","dlin128.eth","Mon 21 Feb 2022 05:42:05 GMT","1","9"
"4160449","0x536d844511ce603140b2b224dcf9b85ece3ba220","","Mon 21 Feb 2022 06:06:25 GMT","1","1"
"4160598","0xe0450b049f70841aec78ac6e3db7b0a753e22357","dropknowledge.eth","Mon 21 Feb 2022 06:28:05 GMT","1","2"
"4160642","0xdc7689a5b31583d375350eb7c73bfa536cae9e11","thirdeyedon.eth","Mon 21 Feb 2022 06:35:30 GMT","1","13"
"4160681","0xf3fb852a7a9486201b28311ba316721f04d2690e","kike.eth","Mon 21 Feb 2022 06:43:05 GMT","1","16"
"4160710","0x17435998cfc5264791a3c54a7d4742c32388a007","","Mon 21 Feb 2022 06:48:45 GMT","1","7"
"4160732","0x154489cf5a7317b06eb6cbc89ef9909e77bc11d0","","Mon 21 Feb 2022 06:52:00 GMT","1","1"
"4160786","0xe206fec1e478efbc0878cb517068ece44fa3b0cd","dfilaw.eth","Mon 21 Feb 2022 06:59:10 GMT","1","16"
"4160798","0xf81b8587a7d40f54cdbdbfd2a0cf5ace20acc072","","Mon 21 Feb 2022 06:59:50 GMT","1","2"
