"ID","Collection","ENS","Minting Date","Tx Count","Power"
"376","0x96d4f0e75ae86e4c46cd8e9d4ae2f2309bd6ec45","","Thu 09 Mar 2023 18:53:45 GMT","1","22"
"377","0x8bf72fce8eb936a270558f490e1df6f9d2c0f833","","Thu 09 Mar 2023 18:53:45 GMT","1","12"
"1152","0x9a5759d7dc56e59804c695f630e2b949bf650b43","","Thu 09 Mar 2023 18:53:45 GMT","1","8"
"1301","0x7284a8451d9a0e7dc62b3a71c0593ea2ec5c5638","","Thu 09 Mar 2023 18:53:45 GMT","1","3"
"1512","0xfa9340dd02534c60f87c71dc09caa944f63e4378","bjeter.argent.xyz","Thu 09 Mar 2023 18:53:45 GMT","1","18"
