"ID","Collection","ENS","Minting Date","Tx Count","Power"
"329","0xf6b6f07862a02c85628b3a9688beae07fea9c863","poap.eth","Thu 09 Mar 2023 18:54:09 GMT","1","1483"
"330","0x96d4f0e75ae86e4c46cd8e9d4ae2f2309bd6ec45","","Thu 09 Mar 2023 18:54:09 GMT","1","22"
"331","0x811a16ebf03c20d9333ff5321372d86da9ad1f2e","","Thu 09 Mar 2023 18:54:09 GMT","1","11"
"332","0x080c006c972121f46b7ef5c00b27d1b2500c90d8","","Thu 09 Mar 2023 18:54:09 GMT","1","4"
"333","0x5585579b5f7bd0a67edd3b86510defa844a9af58","","Thu 09 Mar 2023 18:54:09 GMT","1","5"
"334","0x8dbbca57ea56290efa14d835bbfd34faf1d89753","vonmises.eth","Thu 09 Mar 2023 18:54:09 GMT","2","40"
"335","0x3bdcd88a9639f85818ed5a35e2abf6292d9b0377","jeffc.eth","Thu 09 Mar 2023 18:54:09 GMT","2","45"
"336","0xec982f5400adffb0e35fe3e855e2b385377ad04b","","Thu 09 Mar 2023 18:54:09 GMT","1","2"
"337","0x4a8f6434499f8c9371a98db9824b4b8ae2ba9fe2","wallet.alexfisher.eth","Thu 09 Mar 2023 18:54:09 GMT","1","91"
"338","0xae7f5df4d8f8410e182e6822ea748b0e95995c4e","","Thu 09 Mar 2023 18:54:09 GMT","1","6"
"340","0xfbf345a92ad4cdf1aada97c1bcaeb946658da0de","","Thu 09 Mar 2023 18:54:09 GMT","1","14"
"341","0x57757e3d981446d585af0d9ae4d7df6d64647806","patricioworthalter.eth","Thu 09 Mar 2023 18:54:09 GMT","1","23"
"342","0x34aa3f359a9d614239015126635ce7732c18fdf3","austingriffith.eth","Thu 09 Mar 2023 18:54:09 GMT","1","49"
"343","0x0c3523e1a08659cc92ac17b3af1a59553d1186e1","","Thu 09 Mar 2023 18:54:09 GMT","1","4"
"344","0x624ec4a3ffa86bcef4d06706034d1fddbc9f56b4","","Thu 09 Mar 2023 18:54:09 GMT","1","16"
"345","0x61060d8ba5883f047c7b0a3bf7c5e4e1a314bfc2","lanechain.eth","Thu 09 Mar 2023 18:54:09 GMT","1","124"
"346","0xfa53d837b5ddd616007f91487f041d27edb683a0","","Thu 09 Mar 2023 18:54:09 GMT","2","32"
"347","0x0b66da2871b9545eda8082d9f78f09c3e3d7dc5e","","Thu 09 Mar 2023 18:54:09 GMT","1","9"
"348","0x0b9df1c24830ba18c097d97aaeda925b6ca70c84","","Thu 09 Mar 2023 18:54:09 GMT","1","10"
"1486","0x9d8e4e3748da101c664bbb5375ffd90683a27509","","Thu 09 Mar 2023 18:54:09 GMT","1","83"
"1517","0xfa9340dd02534c60f87c71dc09caa944f63e4378","bjeter.argent.xyz","Thu 09 Mar 2023 18:54:09 GMT","1","18"
"2729","0x52e2a3b644f25e30fb75d03a1249a45492f00de9","","Thu 09 Mar 2023 18:54:09 GMT","1","13"
"2765","0xec6d36a487d85cf562b7b8464ce8dc60637362ac","og.shrugs.eth","Thu 09 Mar 2023 18:54:09 GMT","1","36"
"3767","0x8584e54df79d9ea3216195ce034977968f01457c","","Thu 09 Mar 2023 18:54:09 GMT","1","6"
"7318","0x60dad8350bba2b4f2c8fbe5d1c2a25d79a1fc8d5","0xtoucan.eth","Thu 09 Mar 2023 18:54:09 GMT","2","134"
"32285","0x5040356780ff3b3a419b966b7a0b013af814dcbe","poap.palla.eth","Thu 12 Nov 2020 17:10:25 GMT","1","108"
"261723","0x2fe31e981032bfcd71cce70a4ab5e4214f8b4860","liam.eth","Sun 23 May 2021 22:07:30 GMT","1","49"
