"ID","Collection","ENS","Minting Date","Tx Count","Power"
"146","0xf6b6f07862a02c85628b3a9688beae07fea9c863","","5/27/2019","1","348"
"147","0x72ba1965320ab5352fd6d68235cc3c5306a6ffa2","","5/27/2019","1","184"
"148","0xa00567bd0463172dc344cb666d7fc0a71bc29742","","5/27/2019","1","5"
"149","0x68f9d801c96ac6ccf562f3600cef77c4504449b6","","5/27/2019","1","14"
"150","0x96d4f0e75ae86e4c46cd8e9d4ae2f2309bd6ec45","","5/27/2019","1","22"
"151","0x080c006c972121f46b7ef5c00b27d1b2500c90d8","","5/27/2019","1","4"
"152","0x5585579b5f7bd0a67edd3b86510defa844a9af58","","5/27/2019","1","5"
"153","0x423cfaa3ab7b9f63743a23fc3b77e2a951385fe4","","5/27/2019","2","10"
"154","0x399e0ae23663f27181ebb4e66ec504b3aab25541","","5/27/2019","3","275"
"155","0x5a384227b65fa093dec03ec34e111db80a040615","","5/27/2019","1","64"
"157","0x9a5e4d421d72bc1835e6a7b9658ca1924d12d0e0","","5/27/2019","1","22"
"158","0x4e76245544a8e40501eaf0eba307249ab80bbbe4","","5/27/2019","1","13"
"159","0x3203b7a45b2af35c6bee7871a39f54d0dfdf777e","","5/27/2019","1","7"
"160","0x3bdcd88a9639f85818ed5a35e2abf6292d9b0377","","5/27/2019","2","13"
"161","0x8c3b776bdac9a7a4facc3cc20cdb40832bff9005","","5/27/2019","2","30"
"162","0x4a8f6434499f8c9371a98db9824b4b8ae2ba9fe2","","5/27/2019","1","40"
"163","0xb887831d40ed7d9a22eb678d81aea7afc0a12c6c","","5/27/2019","1","2"
"164","0xae7f5df4d8f8410e182e6822ea748b0e95995c4e","","5/27/2019","1","6"
"165","0x8cb85b3fae649b1ce508dcd31dcb0b9023a1fb2d","","5/27/2019","1","11"
"166","0xc97d2aa3e43d4e3eeff1fad699b7828a5cb94119","","5/27/2019","1","3"
"168","0x000001f568875f378bf6d170b790967fe429c81a","","5/27/2019","1","13"
"169","0xd18a54f89603fe4301b29ef6a8ab11b9ba24f139","","5/27/2019","1","17"
"170","0x22d88cf1bcc9a9b7783c924ed24925602097e821","","5/27/2019","1","6"
"171","0x0de3d7ef08cabadcc73a5ca0385aa7036f92ce24","","5/27/2019","1","4"
"172","0x5e7b645d5bf86750cb1913122ba8a8545e2a9fd1","","5/27/2019","1","10"
"173","0xeef03e039055b3d8a26bf7ce3e92a863c6732d09","","5/27/2019","1","2"
"174","0x52c78fc7ae6dec7c9fd9a77bba80a58ce2fae474","","5/27/2019","4","97"
"175","0x97fe57660003e62662e45c48634b9cee2a50e2d6","","5/27/2019","1","4"
"176","0x839395e20bbb182fa440d08f850e6c7a8f6f0780","","5/27/2019","1","44"
"177","0xd1220a0cf47c7b9be7a2e6ba89f429762e7b9adb","","5/27/2019","1","11"
"179","0x1a0b8eb610ed3489b577892950bb6be36358167d","","5/27/2019","1","6"
"180","0x8bf72fce8eb936a270558f490e1df6f9d2c0f833","","5/27/2019","1","12"
"181","0x64f302306aeb109bb41d03f5b27f1eebab7b3cf5","","5/27/2019","1","2"
"182","0x0312b8954b0feeaed741ffc9d8b9be939d0c2957","","5/27/2019","1","31"
"183","0xf36700ff798394c4a58fe861a4661f5489d90735","","5/27/2019","1","9"
"184","0x983110309620d911731ac0932219af06091b6744","","5/27/2019","2","20"
"185","0x624ec4a3ffa86bcef4d06706034d1fddbc9f56b4","","5/27/2019","1","16"
"186","0x2166feece3226252ba94fb37c39777713e97fc3d","","5/27/2019","1","4"
"187","0xf7e80882bba68a32f948f71ceacd307a6dd9d008","","5/27/2019","1","8"
"188","0x7859821024e633c5dc8a4fcf86fc52e7720ce525","","5/27/2019","1","68"
